CutitronicsTreatmentID,TreatmentNumber,CutitronicsCartID,CutitronicsSKUID,CartLevel,CartState,CartDispensedAmount,CartEnvTemperature,CartEnvHumidity,CartEnvPollution,CartEnvUv,CutitronicsClientID,TreatmentStartDate,TreatmentType,CutitronicsCtrlID,CtrlBatteryLevel,CtrlTemperature,CtrlDatetime,CtrlState,CtrlStatus,CtrlFirmwareVersion,CtrlLatitude,CtrlLongitude,CtrlSkinHealth,CtrlHumidity,CtrlaccData,MeasurementArea,Status,clientLat,clientLon,FirstName,Surname,YOB,Gender,FITZP,SkinConcerns,Allergies,CutitronicsBrandID,CutitronicsSKUCat,CutitronicsSKUType,CutitronicsSKUName,prescribedOn,PrescriptionName,PrescriptionType,presrcibedAM,prescribedPM,CartInitLevel,installDate
386,50,5AB,HMFT1,98.05,inUse,2,22,72,32,5,client5,25/05/2020 22:48,dispense,zz1,80,22,25/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,77,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
387,51,5AB,HMFT1,93.57,inUse,2,20,68,35,5,client5,26/05/2020 09:00,dispense,zz1,80,20,26/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,75,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
388,52,5AB,HMFT1,89.30,inUse,2,20,74,32,6,client5,26/05/2020 22:48,dispense,zz1,77,20,26/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,80,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
389,53,5AB,HMFT1,84.42,inUse,2,20,71,37,7,client5,27/05/2020 09:00,dispense,zz1,80,20,27/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,78,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
390,54,5AB,HMFT1,80.18,inUse,2,21,72,31,5,client5,27/05/2020 22:48,dispense,zz1,77,21,27/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,75,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
391,55,5AB,HMFT1,76.11,inUse,2,21,71,41,6,client5,28/05/2020 09:00,dispense,zz1,83,21,28/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,75,75,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
392,56,5AB,HMFT1,71.34,inUse,2,22,69,37,5,client5,28/05/2020 22:48,dispense,zz1,83,22,28/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,79,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
393,57,5AB,HMFT1,66.74,inUse,2,19,75,40,7,client5,29/05/2020 09:00,dispense,zz1,78,19,29/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,76,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
394,58,5AB,HMFT1,61.81,inUse,2,18,68,40,5,client5,29/05/2020 22:48,dispense,zz1,83,18,29/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,80,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
395,59,5AB,HMFT1,57.53,inUse,2,26,71,34,5,client5,30/05/2020 09:00,dispense,zz1,77,26,30/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,80,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
396,60,5AB,HMFT1,53.01,inUse,2,26,71,43,7,client5,30/05/2020 22:48,dispense,zz1,79,26,30/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,85,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
397,61,5AB,HMFT1,48.48,inUse,2,22,71,34,5,client5,31/05/2020 09:00,dispense,zz1,82,22,31/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,86,73,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
398,62,5AB,HMFT1,44.13,inUse,2,26,70,38,7,client5,31/05/2020 22:48,dispense,zz1,77,26,31/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,85,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
399,63,5AB,HMFT1,39.32,inUse,2,21,72,34,5,client5,01/06/2020 09:00,dispense,zz1,81,21,01/06/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,80,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
400,64,5AB,HMFT1,34.42,inUse,2,21,68,31,5,client5,01/06/2020 22:48,dispense,zz1,78,21,01/06/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,83,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
401,65,5AB,HMFT1,30.19,inUse,2,23,71,32,5,client5,02/06/2020 09:00,dispense,zz1,79,23,02/06/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,84,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
402,66,5AB,HMFT1,25.24,inUse,2,21,70,41,7,client5,02/06/2020 22:48,dispense,zz1,81,21,02/06/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,80,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
403,67,5AB,HMFT1,20.76,inUse,2,19,75,35,5,client5,03/06/2020 09:00,dispense,zz1,82,19,03/06/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,80,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
404,68,5AB,HMFT1,16.12,inUse,2,25,74,40,6,client5,03/06/2020 22:48,dispense,zz1,83,25,03/06/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,83,75,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
405,69,5AB,HMFT1,11.46,inUse,2,19,72,41,7,client5,04/06/2020 09:00,dispense,zz1,83,19,04/06/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,85,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
406,70,5AB,HMFT1,7.36,inUse,2,24,74,38,5,client5,04/06/2020 22:48,dispense,zz1,79,24,04/06/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,84,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
407,71,5AB,HMFT1,2.81,inUse,2,25,72,34,6,client5,05/06/2020 09:00,dispense,zz1,80,25,05/06/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,80,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
408,72,5AB,HMFT1,0.00,inUse,2,22,71,40,6,client5,05/06/2020 22:48,dispense,zz1,80,22,05/06/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,85,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
